-256.0230102539059,-521.2819824218747,500.0
-256.0230102539059,-521.2819824218747,483.0
-256.0230102539059,-521.2819824218747,466.0
-256.0230102539059,-521.2819824218747,449.0
-256.0230102539059,-521.2819824218747,432.0
-256.0230102539059,-521.2819824218747,415.0
-256.0230102539059,-521.2819824218747,398.0
-256.0230102539059,-521.2819824218747,381.0
-256.0230102539059,-521.2819824218747,364.0
-256.0230102539059,-521.2819824218747,347.0
-256.0230102539059,-521.2819824218747,330.0
-256.0230102539059,-521.2819824218747,313.0
-256.0230102539059,-521.2819824218747,296.0
-256.0230102539059,-521.2819824218747,279.0
-256.0230102539059,-521.2819824218747,262.0
-256.0230102539059,-521.2819824218747,245.0
-256.0230102539059,-521.2819824218747,228.0
-256.0230102539059,-521.2819824218747,211.0
-256.0230102539059,-521.2819824218747,194.0
-256.0230102539059,-521.2819824218747,177.0
-256.0230102539059,-521.2819824218747,160.0
-256.0230102539059,-521.2819824218747,143.0
-256.0230102539059,-521.2819824218747,126.0
-256.0230102539059,-521.2819824218747,109.0
-256.0230102539059,-521.2819824218747,92.0
-256.0230102539059,-521.2819824218747,75.0
-256.0230102539059,-521.2819824218747,58.0
-256.0230102539059,-521.2819824218747,41.0
-256.0230102539059,-521.2819824218747,24.0
-256.0230102539059,-521.2819824218747,7.0
-256.0230102539059,-521.2819824218747,-10.0
-256.0230102539059,-521.2819824218747,-27.0
-256.0230102539059,-521.2819824218747,-44.0
-256.0230102539059,-521.2819824218747,-61.0
-256.0230102539059,-521.2819824218747,-78.0
-256.0230102539059,-521.2819824218747,-95.0
-256.0230102539059,-521.2819824218747,-112.0
-256.0230102539059,-521.2819824218747,-129.0
-256.0230102539059,-521.2819824218747,-146.0
-256.0230102539059,-521.2819824218747,-163.0
-256.0230102539059,-521.2819824218747,-180.0
-256.0230102539059,-521.2819824218747,-197.0
-256.0230102539059,-521.2819824218747,-214.0
-256.0230102539059,-521.2819824218747,-231.0
-256.0230102539059,-521.2819824218747,-248.0
-256.0230102539059,-521.2819824218747,-265.0
-256.0230102539059,-521.2819824218747,-282.0
-256.0230102539059,-521.2819824218747,-299.0
-256.0230102539059,-521.2819824218747,-316.0
-256.0230102539059,-521.2819824218747,-333.0
-256.0230102539059,-521.2819824218747,-350.0
-256.0230102539059,-521.2819824218747,-367.0
-256.0230102539059,-521.2819824218747,-384.0
-256.0230102539059,-521.2819824218747,-401.0
-256.0230102539059,-521.2819824218747,-418.0
-256.0230102539059,-521.2819824218747,-435.0
-256.0230102539059,-521.2819824218747,-452.0
-256.0230102539059,-521.2819824218747,-469.0
-256.0230102539059,-521.2819824218747,-486.0
-256.0230102539059,-521.2819824218747,-503.0
-256.0230102539059,-521.2819824218747,1950.0
-256.0230102539059,-521.2819824218747,1950.0
-256.0230102539059,-521.2819824218747,1950.0
-256.0230102539059,-521.2819824218747,1950.0
-132.80000305175756,-501.4500122070308,499.86999511718705
-132.80000305175756,-501.4500122070308,482.8500061035156
-132.80000305175756,-501.4500122070308,465.82998657226545
-132.80000305175756,-501.4500122070308,448.8099975585935
-132.80000305175756,-501.4500122070308,431.7900085449216
-132.80000305175756,-501.4500122070308,414.7699890136714
-132.80000305175756,-501.4500122070308,397.75
-132.80000305175756,-501.4500122070308,380.73001098632807
-132.80000305175756,-501.4500122070308,363.7099914550779
-132.80000305175756,-501.4500122070308,346.69000244140597
-132.80000305175756,-501.4500122070308,329.67001342773403
-132.80000305175756,-501.4500122070308,312.6499938964844
-132.80000305175756,-501.4500122070308,295.63000488281244
-132.80000305175756,-501.4500122070308,278.6000061035151
-132.80000305175756,-501.4500122070308,261.57998657226545
-132.80000305175756,-501.4500122070308,244.55999755859352
-132.80000305175756,-501.4500122070308,227.53999328613273
-132.80000305175756,-501.4500122070308,210.5200042724608
-132.80000305175756,-501.4500122070308,193.5
-132.80000305175756,-501.4500122070308,176.47999572753895
-132.80000305175756,-501.4500122070308,159.46000671386702
-132.80000305175756,-501.4500122070308,142.44000244140622
-132.80000305175756,-501.4500122070308,125.41999816894528
-132.80000305175756,-501.4500122070308,108.4000015258789
-132.80000305175756,-501.4500122070308,91.37999725341786
-132.80000305175756,-501.4500122070308,74.36000061035149
-132.80000305175756,-501.4500122070308,57.34000015258784
-132.80000305175756,-501.4500122070308,40.31000137329101
-132.80000305175756,-501.4500122070308,23.29000091552733
-132.80000305175756,-501.4500122070308,6.269999980926512
-132.80000305175756,-501.4500122070308,-10.75
-132.80000305175756,-501.4500122070308,-27.770000457763647
-132.80000305175756,-501.4500122070308,-44.790000915527294
-132.80000305175756,-501.4500122070308,-61.81000137329101
-132.80000305175756,-501.4500122070308,-78.83000183105459
-132.80000305175756,-501.4500122070308,-95.8499984741211
-132.80000305175756,-501.4500122070308,-112.87000274658202
-132.80000305175756,-501.4500122070308,-129.88999938964838
-132.80000305175756,-501.4500122070308,-146.91000366210918
-132.80000305175756,-501.4500122070308,-163.9299926757811
-132.80000305175756,-501.4500122070308,-180.96000671386702
-132.80000305175756,-501.4500122070308,-197.97999572753895
-132.80000305175756,-501.4500122070308,-215.0
-132.80000305175756,-501.4500122070308,-232.0200042724608
-132.80000305175756,-501.4500122070308,-249.03999328613273
-132.80000305175756,-501.4500122070308,-266.0599975585935
-132.80000305175756,-501.4500122070308,-283.07998657226545
-132.80000305175756,-501.4500122070308,-300.1000061035156
-132.80000305175756,-501.4500122070308,-317.11999511718705
-132.80000305175756,-501.4500122070308,-334.1400146484373
-132.80000305175756,-501.4500122070308,-351.1600036621092
-132.80000305175756,-501.4500122070308,-368.17999267578114
-132.80000305175756,-501.4500122070308,-385.2000122070308
-132.80000305175756,-501.4500122070308,-402.23001098632807
-132.80000305175756,-501.4500122070308,-419.25
-132.80000305175756,-501.4500122070308,-436.2699890136714
-132.80000305175756,-501.4500122070308,-453.2900085449216
-132.80000305175756,-501.4500122070308,-470.3099975585935
-132.80000305175756,-501.4500122070308,-487.32998657226545
-132.80000305175756,-501.4500122070308,-504.3500061035156
-140.41000366210918,-477.48001098632807,1945.239990234374
-140.30999755859352,-478.0499877929687,1945.239990234374
-130.66000366210918,-476.2900085449216,1945.2199707031245
-130.61000061035136,-476.8599853515622,1945.2199707031245
-9.130000114440913,-481.73999023437466,498.73001098632807
-9.130000114440913,-481.73999023437466,481.7099914550779
-9.130000114440913,-481.73999023437466,464.69000244140597
-9.130000114440913,-481.73999023437466,447.67001342773403
-9.130000114440913,-481.73999023437466,430.6499938964844
-9.130000114440913,-481.73999023437466,413.63000488281244
-9.130000114440913,-481.73999023437466,396.6099853515622
-9.130000114440913,-481.73999023437466,379.5899963378903
-9.130000114440913,-481.73999023437466,362.57000732421835
-9.130000114440913,-481.73999023437466,345.5499877929687
-9.130000114440913,-481.73999023437466,328.52999877929676
-9.130000114440913,-481.73999023437466,311.51000976562483
-9.130000114440913,-481.73999023437466,294.48999023437466
-9.130000114440913,-481.73999023437466,277.4599914550779
-9.130000114440913,-481.73999023437466,260.44000244140597
-9.130000114440913,-481.73999023437466,243.41999816894514
-9.130000114440913,-481.73999023437466,226.39999389648435
-9.130000114440913,-481.73999023437466,209.38000488281241
-9.130000114440913,-481.73999023437466,192.36000061035136
-9.130000114440913,-481.73999023437466,175.33999633789057
-9.130000114440913,-481.73999023437466,158.32000732421864
-9.130000114440913,-481.73999023437466,141.30000305175756
-9.130000114440913,-481.73999023437466,124.27999877929676
-9.130000114440913,-481.73999023437466,107.2600021362304
-9.130000114440913,-481.73999023437466,90.23999786376947
-9.130000114440913,-481.73999023437466,73.22000122070311
-9.130000114440913,-481.73999023437466,56.20000076293945
-9.130000114440913,-481.73999023437466,39.16999816894528
-9.130000114440913,-481.73999023437466,22.149999618530273
-9.130000114440913,-481.73999023437466,5.130000114440912
-9.130000114440913,-481.73999023437466,-11.890000343322752
-9.130000114440913,-481.73999023437466,-28.909999847412095
-9.130000114440913,-481.73999023437466,-45.930000305175746
-9.130000114440913,-481.73999023437466,-62.95000076293945
-9.130000114440913,-481.73999023437466,-79.97000122070311
-9.130000114440913,-481.73999023437466,-96.98999786376947
-9.130000114440913,-481.73999023437466,-114.0100021362304
-9.130000114440913,-481.73999023437466,-131.02999877929676
-9.130000114440913,-481.73999023437466,-148.0500030517578
-9.130000114440913,-481.73999023437466,-165.07000732421864
-9.130000114440913,-481.73999023437466,-182.1000061035154
-9.130000114440913,-481.73999023437466,-199.11999511718733
-9.130000114440913,-481.73999023437466,-216.13999938964838
-9.130000114440913,-481.73999023437466,-233.16000366210918
-9.130000114440913,-481.73999023437466,-250.1799926757811
-9.130000114440913,-481.73999023437466,-267.2000122070308
-9.130000114440913,-481.73999023437466,-284.2200012207027
-9.130000114440913,-481.73999023437466,-301.23999023437466
-9.130000114440913,-481.73999023437466,-318.26000976562483
-9.130000114440913,-481.73999023437466,-335.27999877929676
-9.130000114440913,-481.73999023437466,-352.2999877929687
-9.130000114440913,-481.73999023437466,-369.32000732421835
-9.130000114440913,-481.73999023437466,-386.3399963378903
-9.130000114440913,-481.73999023437466,-403.36999511718705
-9.130000114440913,-481.73999023437466,-420.3900146484373
-9.130000114440913,-481.73999023437466,-437.4100036621092
-9.130000114440913,-481.73999023437466,-454.42999267578114
-9.130000114440913,-481.73999023437466,-471.4500122070308
-9.130000114440913,-481.73999023437466,-488.4700012207027
-9.130000114440913,-481.73999023437466,-505.48999023437466
-27.899999618530273,-464.26000976562483,1945.4100341796864
-27.54000091552733,-464.7200012207027,1945.4100341796864
-20.549999237060543,-458.73001098632807,1945.2800292968734
-20.239999771118143,-459.2200012207027,1945.2800292968734
114.38999938964838,-461.98999023437466,498.6600036621092
